message,label
sari need tim bollox hurt lot tol,0
lateso call tomorrow morningtak care sweet dreamsu meummifyingbi,0
hi durban still number,0
yo way could pick someth tonight,0
think ur smart win å£ week weekli quiz text play nowtc winnersclub po box uz gbpweek,1
new club dont fink met yet b gr c u plea leav msg day wiv ur area repli promi carli x callså£minmobsmor lkpoboxhpfl,1
wait ltgt min,0
mum repent,0
also rememb bead dont come ever,0
ill min look,0
basket gettin full might tonight,0
im turn phone mom tell everyon cancer sister wont stop call hurt talk cant put see u u get home love u,0
link pictur sent also use httpaltocoukwavewaveaspo,1
jo ask u wana meet,0
weird know one point,0
ah poop look like ill prob send laptop get fix cuz gpu problem,0
nohe join today,0
boy sweet word left morn sigh goe day love start studi,0
dude makin weirdi browni sister made awesom cooki took pic,0
omg could snow tonit,0
want ask ì wait finish lect co lect finish hour anyway,0
hi darlin youphon im athom youwanna chat,0
monday next week give full gist,0
wat da model num ur phone,0
babi promi treat well bet take good care,0
univ southern california,0
hey sorri didntgiv ya bellearli hunni,0
fyi im gonna call sporad start like ltgt bc doin shit,0
life style garment account plea,0
free call sir,0
good morn princess happi new year,0
start search get job daysh great potenti talent,0
ok lor ned go toa payoh return smth u wan send wat,0
fine rememb,0
finish lunch alreadi u wake alreadi,0
yar lor wan go c hor race today mah eat earlier lor ate chicken rice u,0
ive search right word thank breather promi wont take help grant fulfil promi wonder bless time,0
ugh long day im exhaust want cuddl take nap,0
uncl timi help clear car,0
take half day leav bec well,0
deam see onlin shop ask,0
guarant latest nokia phone gb ipod mp player å£ prize txt word collect ibhltd ldnwh pmtmsgrcvd,1
u haf keep busi,0
messagesom text miss sendernam miss number miss sentdat miss miss u lot everyth miss sent via fullonsmscom,0
tri weekend v,0
cool time think get,0
told tell stupid hear wont tell anyth dad call brother spoken,0
hope pee burn tonit,0
aight yo dat straight dogg,0
nimbomson yep phone know one obviou co real word,0
call cost guess isnt bad miss ya need ya want ya love ya,0
late need go n get da laptop,0
txting drive,0
plural noun research,0
like di sweater fr mango size alreadi irrit,0
someon smoke everi time ive smoke last two week call text want smoke,0
ive sent ì part,0
come slave go shell unconsci avoid make unhappi,0
dog must alway wait till end day word run time cell alreadi,0
stuff sell ill tell,0
save money wed lingeri wwwbridalpetticoatdreamscouk choo superb select nation deliveri brought weddingfriend,1
sure get acknowledg astoundingli tactless gener faggi demand blood oath fo,0
fact leav think addi goe back school tue wed,0
u know watchin lido,0
peopl game im mall iouri kaila,0
ill get tomorrow send,0
romcapspam everyon around respond well presenc sinc warm outgo bring real breath sunshin,1
make happi,0
call like ltgt time oh give us hyperten oh,0
dear voucher holder claim week offer pc go httpwwwetlpcoukexpressoff tsc appli stop text txt stop,1
good morn princess great day,0
hmmm guess go kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao,0
yeah still give ride,0
exam februari wish great day,0
pain urin thing el,0
im town ill ju take mrt later,0
thank lot wish birthday thank make birthday truli memor,0
slaaaaav must summon time dont wish come anymor,0
swt thought nver get tire littl thing lovabl person cozsomtim littl thing occupi biggest part heart gud ni,0
u meet fren dun wan meet ah muz b guy rite,0
ela kanoil download come wen ur free,0
xy ur car u pick,0
good swimsuit allow,0
u buy newspap alreadi,0
stop get ice cream go back,0
hi darlin im way london smash anoth driver big dent im realli miss u u xxx,0
thank god bed,0
goal arsen henri v liverpool henri score simpl shot yard pass bergkamp give arsen goal margin min,1
wait minstand bu stop,0
littl difficult simpl way enter place,0
prof pass paper sem congrat student enna kalaachutaarama prof gud mrng,0
haha awesom ive u coupl time come,0
ok lar joke wif u oni,0
yeah fact ask need anyth like hour ago much,0
evri emot dsnt hav wordsevri wish dsnt hav prayr u smile world wit uothrwi even drop tear dsnt lik stay wit uso b happi good morn keep smile,0
cool want plea,0
haha realli oh deduct lesson tmr,0
dun wear jean lor,0
pl give prometazin syrup ml ltgt min later feed,0
k addi amp art ill get home,0
sfirst timedhoni rock,0
good friend care close friend understand true friend stay forev beyond word beyond time gud ni,0
special select receiv pound award call line close cost ppm tc appli ag promo,1
finish alreadi yar keep say mushi embarrass ok,0
wrong phone phone answer one assum peopl dont well,0
lol yep yesterday alreadi got fireplac anoth icon sit,0
sri dajst nw came home,0
u knw di ltgt,0
nosi guess idk react im freak,0
awesom think get th usf time tonight,0
yup ì noe leh,0
happi new year dear brother realli miss got number decid send text wish happi abiola,0
jay snicker tell x total fuck chord speak,0
oh grand bit parti doesnt mention cover charg probabl first come first serv,0
im still look car buy gone drive test yet,0
mth half price orang line rental latest camera phone free phone mth call mobilesdirect free updat orstoptxt,1
chanc realiti fantasi show call p per min ntt ltd po box croydon cr wb nation rate call,1
geeeee internet realli bad today eh,0
yo around friend mine lookin pick later tonight,0
awesom plan get time like ltgt ill text detail wee bit,0
whatev im pretti piss,0
place ur point e cultur modul alreadi,0
xy tri smth u eat alreadi havent,0
collect valentin weekend pari inc flight hotel å£ prize guarant text pari wwwrtfsphostingcom,1
kind miss train co asthma attack nxt one half hr drive sure park,0
oh thank loti alreadi bought egg,0
crazi ar marri ìï like gd look guy fren like say korean leona fave dun thk aft think mayb prob ill go,0
great news call freefon claim guarant å£ cash å£ gift speak live oper,1
usf guess might well take car,0
free msg ringtonefrom httptm widelivecomindex wmlidbaeceffffirsttruejul,1
finish class,0
new mobil must go txt nokia collect today å£ wwwtcbiz optout gbpmtmsg txtauction,1
sure dont mean get,0
never noth,0
pick bout ish time go,0
exwif abl kid want kid one day,0
dont know thing wrong everyso often panick start goin bout bein good enough û,0
yeh indian nice tho kane bit shud go drink sometim soon mite hav go da work laugh soon love pete x x,0
somebodi set websit play hold em use eve onlin spacebuck,0
honestli ive made love cup tea promptli drop key burnt finger get,0
buy pizza meat lover suprem u get pick,0
sparkl shop break per person call visit wwwshortbreaksorguk,1
receiv mobil content enjoy,1
youv tkt euro cup final å£ cash collect call b pobox ppm,1
pride im almost ltgt year old shouldnt takin money kid suppo deal stuff grownup stuffwhi dont tell,0
place get room cheap,0
come room cannot come hou co hou still messi haha,0
ebay might less elsewh,0
joy father john john name joy father mandan,0
hmv bonu special pound genuin hmv voucher answer easi question play send hmv infowwwpercentrealcom,1
callin say hi take care bruv,0
lol enjoy role play much,0
need coz never go,0
today offer claim ur å£ worth discount voucher text ye savamob member offer mobil cs å£ sub unsub repli x,1
leav u alway ignor,0
sister law hope great month say hey abiola,0
latebut kwish,0
big differ ltgt versu ltgt everi ltgt hr,0
avail soir june rd,0
usual person unconsci children adult may behav abnorm ill call,0
complimentari star ibiza holiday å£ cash need urgent collect landlin lose boxskwpppm,1
great attract brotha,0
good time nice someth bit differ weekend chang see ya soon,0
ju tell u dat ill b leav shanghai st instead well haf time meet cya,0
ill meet librari,0
aah bless arm,0
aight ill ask roommat,0
e best ur drive tmr,0
ywhere u dogbreath sound like jan c thatåõ al,0
u horribl gal u knew dat go wif yest n u still come n ask,0
kyou girl wait recept ah,0
yup ì comin,0
wat r u busi wif work,0
time think youll need know near campu,0
e time go w u lor,0
hi hope u r ok said would text hasnt u seen let gentli plea,0
ye princess go make moan,0
sure thing big man hockey elect shouldnû÷t go longer hour though,0
yun ahth ubi one say ì wan call tomorrowc look iren got bu ubi cresubi tech parkph st wkg daysì¬n,0
good good billi mate gone jog enjoy concert,0
dont file bagi work call mei tell find anyth room,0
gokila talk aha,0
claim shop spree call mobstorequizppm,1
cool hell night lemm know around,0
emigr someth ok mayb bit hope,0
long time rememb today,0
okay lor wah like def wont let us go haha say term condit,0
wot u bitch,0
gift tri get throw cliff someth,0
wont move morphin,0
class hour sorri,0
like talk pa abl dont know,0
cool shall go see go tip anyway home got someth drop later let go town tonight mayb mum take us,0
seem unnecessarili hostil,0
sno competit,0
oh unint bad time great finger train play along give fifteen min warn,0
eye philosophi,0
call unabl cal let meet bhaskar deep,0
u talk,0
mm entir sure understood text hey ho weekend,0
nd time tri contact u u å£ prize claim easi call p per minut btnationalr,1
hey dont forget mine possess properti mmm childish smile,0
lastest stereophon marley dizz racal libertin stroke win nookii game flirt click themob wap bookmark text wap,1
im back amp pack car ill let know room,0
find sent offlin messag know anjola,0
urgent ur å£ guarant award still unclaim call closingd claimcod mm å£pmmorefrommobilebremovedmobypoboxlsyf,1
yeah think usual guy still pass last night get ahold anybodi let know ill throw,0
everi king cri babi everi great build map imprtant u r today u wil reach tomorw gud ni,0
call get chanc plz lt,0
iû÷m go tri month ha ha joke,0
sat right okay thank,0
gibb unsoldmik hussey,0
today go colleg abl atten class,0
im inperialmu listeningth weirdest track ever byåóleafcutt johnåósound like insect molestedsomeon plumbingremix evil men acid,0
lol tri make day littl interest,0
awesom ill see bit,0
wish great semest,0
hello site download song urgent pl,0
reach ten morn,0
know lab goggl went,0
dad went oredi,0
wait e car mum lor u leh reach home alreadi,0
horribl gal sch stuff come u got mc,0
send naughti pix,0
ok ill send ltdecimalgt ok,0
dont quit know still cant get hold anyon cud pick bout pm see theyr pub,0
pass di ur contact n see wat u get redim luv wid u blueu put smile face purpleu r reali hot pinku r swt orangei thnk lyk u greeni reali wana go wid u yelowi wnt u bck blackim jealou u browni miss nw plz giv one color,0
one regist subscrib u enter draw gb gift voucher repli enter unsubscrib text stop,1
sunshin quiz wkli q win top soni dvd player u know countri algarv txt ansr å£ sptyron,1
ìï home work meh,0
length e e top shorter n got fring thk im go liao lazi dun wan distract u also,0
accid delet messag resend plea,0
bishan lar nearer need buy earli co buy gotta park car,0
ya srsli better yi tho,0
send yetti number pl,0
jesu christ bitch im tri give drug answer fuck phone,0
mine like fr china noisi,0
kkwhen give treat,0
mile smile r made frm letter u know differ smile ur face keep happi even though mile away u keep smile good nyt,0
